name	coverage_before_LINE	coverage_after_LINE	gene	strand_exon	strand_LINE
ENST00000424523.2	4.210455	2.77779	CDK6-AS1	+	-
ENST00000265627.10	7.924663333333333	16.065683333333332	PON3	-	+
ENST00000427422.5	7.984353333333333	15.89685	PON3	-	+
ENST00000451904.5	7.974663333333333	16.526883333333334	PON3	-	+
ENST00000664535.1	0.591398	2.146933	ENSG00000286830	-	+
ENST00000439473.5	1.170144318181818	0.667857	DPY19L2P2	-	+
ENST00000422488.1	0.0	0.0	SLC26A5-AS1	+	-
ENST00000626700.1	39.3102	31.29785	ORC5	-	+
ENST00000657059.1	0.0	1.1426975000000001	ENSG00000226965	-	+
ENST00000667178.1	0.0	0.22826100000000002	LINC03076	+	-
ENST00000662984.1	0.0	0.0	LINC03076	+	-
ENST00000422097.2	62.21245	135.17147	MET	+	-
ENST00000648242.1	7.595791800000001	2.50781	MKLN1-AS	-	+
ENST00000655177.1	7.768585	2.40488	MKLN1-AS	-	+
ENST00000656605.1	0.0	0.0	ENSG00000232053	+	-
ENST00000437569.1	0.0	0.0	ENSG00000232053	+	-
ENST00000476279.5	1007.4536666666667	77.5968	NDUFB2	+	-
ENST00000461457.1	814.929	91.5531	NDUFB2	+	-
ENST00000465582.5	297.822	14.3532	SSBP1	+	-
ENST00000546910.6	3.7536954	9.21846	CLEC5A	-	+
ENST00000551012.6	4.15464925	8.375735	CLEC5A	-	+
ENST00000439991.1	4.0337885	9.61416	CLEC5A	-	+
ENST00000438351.1	4.25758675	3.47664	CLEC5A	-	+
ENST00000685404.1	4.21374	3.01739	ENSG00000289052	-	+
ENST00000287912.7	72.73868	47.085	RBM33	+	-
ENST00000392759.7	65.77683	27.4631	RBM33	+	-
ENST00000518864.5	0.0	0.0	SNTG1	+	-
ENST00000642720.2	0.0	0.0	SNTG1	+	-
ENST00000642164.1	0.0	0.0	SNTG1	+	-
ENST00000644093.1	0.0	0.0	SNTG1	+	-
ENST00000646880.1	0.0	0.0	SNTG1	+	-
ENST00000517473.5	0.0	0.0	SNTG1	+	-
ENST00000642826.1	0.0	0.0	SNTG1	+	-
ENST00000643740.1	0.0	0.0	SNTG1	+	-
ENST00000522244.1	0.0	0.72973	ENSG00000253796	-	+
ENST00000637795.2	0.16187201666666667	0.009236399999999999	DLGAP2	+	-
ENST00000421627.7	0.04043151666666667	0.05101011111111112	DLGAP2	+	-
ENST00000635120.2	0.0	14.142793650793651	CSMD1	-	+
ENST00000400186.7	0.0	13.885224590163935	CSMD1	-	+
ENST00000602723.5	0.0	13.885224590163935	CSMD1	-	+
ENST00000520002.5	0.0	14.40509375	CSMD1	-	+
ENST00000602557.5	0.0	14.40509375	CSMD1	-	+
ENST00000382080.6	0.0	0.0	SGCZ	-	+
ENST00000382020.8	947.6798333333334	770.00825	TUSC3	+	-
ENST00000506802.5	949.5998333333333	912.0623333333333	TUSC3	+	-
ENST00000503731.6	956.011	698.8008	TUSC3	+	-
ENST00000510836.5	959.8015	856.496	TUSC3	+	-
ENST00000509380.5	960.2848333333334	501.245	TUSC3	+	-
ENST00000701650.1	0.0	0.0	ENSG00000254092	-	+
ENST00000667250.1	0.0	0.0	ENSG00000254092	-	+
ENST00000519301.6	0.0	0.0725191	NRG1	+	-
ENST00000652698.1	0.0	0.23580654272727272	NRG1	+	-
ENST00000520407.5	0.0	0.18129775	NRG1	+	-
ENST00000404895.7	0.0	0.000313359375	UNC5D	+	-
ENST00000420357.5	0.0	0.0	UNC5D	+	-
ENST00000287272.6	0.0	0.00033371000000000003	UNC5D	+	-
ENST00000416672.5	0.0	0.0	UNC5D	+	-
ENST00000656455.1	2.5721833333333333	2.4775733333333334	ENSG00000253363	-	+
ENST00000651399.1	2.37531	0.8468466666666666	ENSG00000253363	-	+
ENST00000524132.6	2.316133333333333	1.4766029999999999	ENSG00000253363	-	+
ENST00000297737.11	3.4073748	4.71687	ZMAT4	-	+
ENST00000315769.11	2.835081	4.71687	ZMAT4	-	+
ENST00000356297.5	0.573684	0.09886472222222221	PXDNL	-	+
ENST00000520426.1	0.0	0.0	ENSG00000253322	-	+
ENST00000520097.5	0.0	0.0	LINC02842	+	-
ENST00000519049.6	0.8144672000000001	0.0	NKAIN3	+	-
ENST00000674864.1	0.6707695	0.150372	NKAIN3	+	-
ENST00000523211.5	0.8494154	0.0	NKAIN3	+	-
ENST00000524360.5	0.0	0.0	LINC01414	-	+
ENST00000668525.1	0.0	0.0	LINC01414	-	+
ENST00000648669.1	0.0	0.0	LINC01414	-	+
ENST00000521958.1	0.0	0.0	LINC01414	-	+
ENST00000645793.1	0.0	0.42113664705882353	EYA1	-	+
ENST00000647540.1	0.0	0.42152664705882353	EYA1	-	+
ENST00000643681.1	0.0	0.4229101764705882	EYA1	-	+
ENST00000644229.1	0.0	0.4516029375	EYA1	-	+
ENST00000644712.1	0.0	0.4626254375	EYA1	-	+
ENST00000674710.1	9.897757142857143	0.0	GDAP1	+	-
ENST00000523640.2	8.99654	0.0	GDAP1	+	-
ENST00000524195.2	10.868393333333334	0.0	GDAP1	+	-
ENST00000676207.1	13.979854	0.0	GDAP1	+	-
ENST00000519936.2	31.22592857142857	50.04474999999999	ZNF704	-	+
ENST00000327835.7	30.540041428571428	50.04474999999999	ZNF704	-	+
ENST00000663058.1	0.0	0.0	ENSG00000254394	+	-
ENST00000658531.1	0.0	0.0	ENSG00000254394	+	-
ENST00000518476.6	0.134670625	0.165165	CNBD1	+	-
ENST00000523299.6	0.134670625	0.099099	CNBD1	+	-
ENST00000286614.11	4.52576	6.881075	MMP16	-	+
ENST00000523719.5	30.207045625	83.123525	SLC26A7	+	-
ENST00000617078.3	32.66457857142857	82.80499999999999	SLC26A7	+	-
ENST00000617233.2	31.731613333333332	82.80499999999999	SLC26A7	+	-
ENST00000520096.5	0.495652	1.964468	CIBAR1-DT	-	+
ENST00000671532.1	1.8064405	0.552702	CFAP418-AS1	+	-
ENST00000521905.2	1.2222926666666667	0.4375	CFAP418-AS1	+	-
ENST00000655917.1	1.2378556666666667	0.550709	CFAP418-AS1	+	-
ENST00000617590.1	100.062925	222.4744	STK3	-	+
ENST00000419617.7	118.21318333333333	222.5332	STK3	-	+
ENST00000523601.5	80.4568825	223.905	STK3	-	+
ENST00000357162.7	10.077179865384615	55.81156	VPS13B	+	-
ENST00000358544.7	10.021750057692309	55.81156	VPS13B	+	-
ENST00000311028.4	26.2894	54.197875	NCALD	-	+
ENST00000395923.5	26.2894	64.12366666666667	NCALD	-	+
ENST00000521599.5	20.2539825	63.836333333333336	NCALD	-	+
ENST00000696799.1	0.0	1.021662	RIMS2	+	-
ENST00000666250.1	0.0	1.022934	RIMS2	+	-
ENST00000705941.1	0.0	1.022934	RIMS2	+	-
ENST00000705942.1	0.0	1.022934	RIMS2	+	-
ENST00000705943.1	0.0	1.022934	RIMS2	+	-
ENST00000705944.1	0.0	1.022934	RIMS2	+	-
ENST00000705945.1	0.0	1.022934	RIMS2	+	-
ENST00000705946.1	0.0	1.022934	RIMS2	+	-
ENST00000705947.1	0.0	1.022934	RIMS2	+	-
ENST00000668113.1	0.0	1.022934	RIMS2	+	-
ENST00000705948.1	0.0	1.022934	RIMS2	+	-
ENST00000504942.6	0.0	1.1935660000000001	RIMS2	+	-
ENST00000520433.5	0.985295	1.2440343333333335	ZFPM2-AS1	-	+
ENST00000524045.6	0.0	4.5891175	ZFPM2-AS1	-	+
ENST00000517939.5	0.769231	192.3	RSPO2	-	+
ENST00000517781.5	65.52227500000001	191.826	RSPO2	-	+
ENST00000276659.10	109.7842	192.3	RSPO2	-	+
ENST00000671497.1	0.0	0.0	LINC01609	-	+
ENST00000653374.1	0.0	0.0	LINC01609	-	+
ENST00000343508.7	0.37914432142857146	0.10844152272727273	CSMD3	-	+
ENST00000297405.10	0.14511492592592592	0.10844152272727273	CSMD3	-	+
ENST00000455883.2	0.15085315384615383	0.11097279069767442	CSMD3	-	+
ENST00000409003.5	0.0	0.14268999999999998	SAMD12	-	+
ENST00000524796.6	0.0	0.3787123333333333	SAMD12	-	+
ENST00000314727.9	0.0	0.0096042	SAMD12	-	+
ENST00000395601.7	14.278065	56.864733333333334	SNTB1	-	+
ENST00000517992.2	21.0981	56.89395	SNTB1	-	+
ENST00000645463.1	0.361666	0.846155	PCAT1	+	-
ENST00000647190.2	0.904165	0.4230775	PCAT1	+	-
ENST00000643101.1	0.904165	0.080292	PCAT1	+	-
ENST00000519319.2	0.6027766666666666	0.846155	PCAT1	+	-
ENST00000644627.1	0.6027766666666666	0.846155	PCAT1	+	-
ENST00000646670.1	0.8872836666666667	1.25138375	PCAT1	+	-
ENST00000675388.1	0.101485125	0.0	CCDC26	-	+
ENST00000395297.6	0.007677107692307692	0.23963528571428572	FAM135B	-	+
ENST00000612087.1	0.08086303333333333	0.0103938	DLGAP2	+	-
ENST00000519555.1	0.0	0.0	ENSG00000253880	-	+
ENST00000533578.4	0.0	0.22119825	FAM167A-AS1	+	-
ENST00000529305.5	0.0	0.4423965	FAM167A-AS1	+	-
ENST00000624614.1	0.0	0.22119825	FAM167A-AS1	+	-
ENST00000615631.4	331.136618	354.35975	FDFT1	+	-
ENST00000421524.6	0.0	0.0	SGCZ	-	+
ENST00000519689.1	0.0	0.0	ADAM7-AS1	-	+
ENST00000656776.1	0.0	0.0	NRG1-IT1	+	-
ENST00000523743.1	0.0	0.0	NRG1-IT1	+	-
ENST00000666042.1	7.511785	7.754245	ENSG00000247134	+	-
ENST00000666221.1	6.90984	8.76944	ENSG00000247134	+	-
ENST00000523063.5	0.37962999999999997	1.3264906666666667	ENSG00000253642	+	-
ENST00000523336.2	1.10811	1.3744073333333333	ENSG00000253642	+	-
ENST00000662333.1	0.0	0.0	ENSG00000253452	+	-
ENST00000659919.1	0.0	0.0	ENSG00000253452	+	-
ENST00000522718.5	2.495324	2.30761	LINC01605	-	+
ENST00000520422.5	1.4340315	6.1497	LINC01605	-	+
ENST00000519738.5	3.2384184	0.0	LINC01605	-	+
ENST00000437682.6	0.5761701111111112	1.3014247692307692	ADAM32	+	-
ENST00000519315.5	0.6555901000000001	1.238169111111111	ADAM32	+	-
ENST00000379907.9	0.7936191818181818	1.2249493571428571	ADAM32	+	-
ENST00000715558.1	0.30829433333333334	2.2011979999999998	LINC02866	+	-
ENST00000524098.2	0.0	2.263622	LINC02866	+	-
ENST00000541342.2	97.59065714285714	181.02466666666666	SPIDR	+	-
ENST00000518074.5	105.6686875	184.89027272727273	SPIDR	+	-
ENST00000297423.9	106.4477125	177.8455	SPIDR	+	-
ENST00000642377.1	0.0	0.0	SNTG1	+	-
ENST00000636932.1	1.13072	6.390534	RP1	+	-
ENST00000669200.1	0.0	0.22360525	LINC01606	+	-
ENST00000655105.1	0.0	0.23239014285714285	LINC01606	+	-
ENST00000519241.6	0.0	0.27112183333333334	LINC01606	+	-
ENST00000361421.2	10.885943333333334	17.467346666666668	TOX	-	+
ENST00000519846.5	0.0	43.1495	CLVS1	+	-
ENST00000325897.5	0.0	43.3575	CLVS1	+	-
ENST00000518592.5	0.0	45.0438	CLVS1	+	-
ENST00000518698.6	0.16092	0.16603714285714286	C8orf34	+	-
ENST00000337103.8	0.18774000000000002	0.166084	C8orf34	+	-
ENST00000518540.5	0.0	0.0	LINC01592	-	+
ENST00000647843.1	0.454955	0.390954	ENSG00000285579	+	-
ENST00000691315.1	0.0	0.0	ENSG00000254277	+	-
ENST00000522519.5	46.1536	35.10006666666666	MSC-AS1	+	-
ENST00000653074.1	71.3747	27.00768	MSC-AS1	+	-
ENST00000656742.1	73.9677	22.842478	MSC-AS1	+	-
ENST00000519751.6	74.95	24.314853333333335	MSC-AS1	+	-
ENST00000518916.5	75.718	11.534912166666668	MSC-AS1	+	-
ENST00000670333.1	76.6893	22.141266666666667	MSC-AS1	+	-
ENST00000523207.2	0.0	0.0836093	KCNB2	+	-
ENST00000522695.5	49.76612	51.75053333333333	STAU2	-	+
ENST00000524300.6	44.1341975	51.75053333333333	STAU2	-	+
ENST00000523558.5	45.90168285714286	54.4052	STAU2	-	+
ENST00000521210.5	46.120358	48.596075	STAU2	-	+
ENST00000355780.9	47.43014363636364	47.9982	STAU2	-	+
ENST00000519961.5	45.377137	49.2469	STAU2	-	+
ENST00000521727.5	47.24074511111111	50.0375	STAU2	-	+
ENST00000521451.5	43.31081142857143	58.1437	STAU2	-	+
ENST00000522509.5	44.5462532	75.6224	STAU2	-	+
ENST00000517542.5	48.88975333333333	80.5866	STAU2	-	+
ENST00000523442.5	0.782946	1.248785	MIR2052HG	+	-
ENST00000523118.5	0.613636	1.5216674	MIR2052HG	+	-
ENST00000523860.5	2.23278	5.218484999999999	ENSG00000253706	-	+
ENST00000518128.5	2.124335	2.66361	ENSG00000253706	-	+
ENST00000675897.1	3.539235	10.6424	CASC9	-	+
ENST00000675549.1	0.0	9.14971	CASC9	-	+
ENST00000668249.1	4.13359	1.52731	ENSG00000287352	-	+
ENST00000518732.1	0.0	0.0	LINC01111	+	-
ENST00000669183.1	0.18617	0.0	PKIA-AS1	-	+
ENST00000649603.1	0.5	0.380694	MITA1	+	-
ENST00000276585.9	298.94050000000004	213.111	MRPS28	-	+
ENST00000522938.5	190.5885325	145.13922	ENSG00000276418	-	+
ENST00000521434.5	120.32596	338.629	MRPS28	-	+
ENST00000521605.1	242.173	357.207	MRPS28	-	+
ENST00000692030.1	0.0	0.1761554	FABP12	-	+
ENST00000522455.5	0.255388	1.66164	RALYL	+	-
ENST00000521695.5	0.32312675	1.717878	RALYL	+	-
ENST00000521268.6	0.28061775	1.659108	RALYL	+	-
ENST00000518566.5	0.37257633333333334	1.66164	RALYL	+	-
ENST00000517638.5	0.27144775	1.659108	RALYL	+	-
ENST00000523850.5	0.0	1.660052	RALYL	+	-
ENST00000521376.1	0.0	1.5014	RALYL	+	-
ENST00000702031.1	0.0	0.286047	ENSG00000253154	+	-
ENST00000690821.2	0.0	1.75082	ENSG00000253154	+	-
ENST00000517368.3	0.0	1.1607333333333334	ENSG00000253154	+	-
ENST00000685845.1	0.0	1.1672133333333334	ENSG00000253154	+	-
ENST00000701641.1	0.0	1.50164	ENSG00000253154	+	-
ENST00000440763.6	0.0	0.121981	ENSG00000253500	-	+
ENST00000518494.1	0.0	0.0	ENSG00000253500	-	+
ENST00000659668.1	0.18067225	0.0309152	ENSG00000253553	+	-
ENST00000649573.1	0.2	0.034924000000000004	ENSG00000253553	+	-
ENST00000688654.1	10.016705	17.620824666666667	PARAIL	-	+
ENST00000661105.1	11.7763	31.236399999999996	PARAIL	-	+
ENST00000685145.1	27.793025	8.781572	PARAIL	-	+
ENST00000519655.6	10.5585	6.186271666666666	PARAIL	-	+
ENST00000685787.1	16.7441	8.611311666666667	PARAIL	-	+
ENST00000665012.1	0.0044642875	0.0	ENSG00000254180	-	+
ENST00000655523.1	0.673335	0.0	LINC00534	+	-
ENST00000658299.1	0.51795	0.0	LINC00534	+	-
ENST00000655219.1	0.5219633333333333	0.163951	LINC00534	+	-
ENST00000662692.1	0.53439	0.0	LINC00534	+	-
ENST00000667296.1	0.53652	0.3846075	LINC00534	+	-
ENST00000653734.1	0.5682133333333333	0.0	LINC00534	+	-
ENST00000417640.7	0.2382075	1.880309090909091	NECAB1	+	-
ENST00000309536.6	31.2407	67.49739249999999	SLC26A7	+	-
ENST00000276609.8	31.358293333333332	82.78869999999999	SLC26A7	+	-
ENST00000521199.1	0.0	0.32031266666666663	ENSG00000253901	-	+
ENST00000518416.1	0.0	0.484733	ENSG00000253901	-	+
ENST00000501400.1	1.2236705714285714	1.2649375	CIBAR1-DT	-	+
ENST00000517437.1	3.37241	0.4037266666666667	CFAP418-AS1	+	-
ENST00000220763.10	178.58418333333333	184.972	CPQ	+	-
ENST00000360863.11	1.217073125	2.56168	RGS22	-	+
ENST00000523287.5	1.3610027727272727	2.45100625	RGS22	-	+
ENST00000523437.5	1.205168375	2.4719855	RGS22	-	+
ENST00000519793.1	0.0	0.744807	ENSG00000254084	-	+
ENST00000520539.6	32.021244375	156.35836511627906	UBR5	-	+
ENST00000220959.8	32.024911875	160.51262093023257	UBR5	-	+
ENST00000521922.5	32.105455	162.70757441860465	UBR5	-	+
ENST00000696802.1	0.0	1.191826	RIMS2	+	-
ENST00000705949.1	0.0	1.022934	RIMS2	+	-
ENST00000705950.1	0.0	1.022934	RIMS2	+	-
ENST00000408894.7	0.0	1.021662	RIMS2	+	-
ENST00000507740.6	0.0	1.021662	RIMS2	+	-
ENST00000262231.14	0.0	1.1935660000000001	RIMS2	+	-
ENST00000705951.1	0.0	1.022934	RIMS2	+	-
ENST00000436393.6	0.0	1.1935660000000001	RIMS2	+	-
ENST00000407775.7	17.357066666666668	24.1654	ZFPM2	+	-
ENST00000520492.5	15.981225	25.325	ZFPM2	+	-
ENST00000517361.1	11.870362499999999	26.2684	ZFPM2	+	-
ENST00000518591.1	3.7649749999999997	0.111111	OXR1-AS1	-	+
ENST00000665144.1	0.0	0.32033	ENSG00000287949	+	-
ENST00000239690.9	72.66615	82.930775	NUDCD1	-	+
ENST00000678094.1	71.18893333333334	83.88495	NUDCD1	-	+
ENST00000427660.6	60.82516666666667	91.660275	NUDCD1	-	+
ENST00000378402.10	0.0	0.2070788342105263	PKHD1L1	+	-
ENST00000658028.1	0.0	0.0	LINC01608	-	+
ENST00000664704.1	0.0	0.0	LINC01608	-	+
ENST00000661954.1	0.0	0.0	LINC01608	-	+
ENST00000669893.1	0.0	0.0	LINC01608	-	+
ENST00000524236.2	0.3757215	0.0	LINC02237	+	-
ENST00000505156.2	0.0	0.006487484615384616	LINC00536	-	+
ENST00000664052.1	0.0	0.12805338333333333	LINC00536	-	+
ENST00000625758.3	0.0	0.0	SAMD12-AS1	+	-
ENST00000658340.1	0.0	0.0	SAMD12-AS1	+	-
ENST00000517739.1	0.0	0.0	ENSG00000253619	+	-
ENST00000523792.1	0.0	0.0	ENSG00000254303	-	+
ENST00000314393.6	10.833666666666668	27.3748	ZHX2	+	-
ENST00000522917.5	0.25962532352941176	0.6641105714285714	FER1L6	+	-
ENST00000669903.1	0.0	0.026919233333333334	FER1L6-AS2	-	+
ENST00000520031.1	0.0	0.0646965	FER1L6-AS2	-	+
ENST00000287437.8	107.17066	113.568	NSMCE2	+	-
ENST00000522563.5	101.11385	118.07333333333334	NSMCE2	+	-
ENST00000517315.1	50.880475	113.74183333333333	NSMCE2	+	-
ENST00000651482.1	0.98995	0.744529	LINC00861	-	+
ENST00000643079.1	0.0	0.7363113333333333	PCAT1	+	-
ENST00000643742.1	0.0	0.736532	PCAT1	+	-
ENST00000643616.1	0.0	0.0	CCDC26	-	+
ENST00000276708.9	0.15205723076923078	0.0	GSDMC	-	+
ENST00000620350.5	4.63751	8.135108888888889	DNAAF11	-	+
ENST00000519595.5	4.38734	8.575762222222222	DNAAF11	-	+
ENST00000518642.5	4.534093333333333	8.028513	DNAAF11	-	+
ENST00000250173.5	4.534093333333333	8.027353	DNAAF11	-	+
ENST00000520356.5	140.768	473.2713076923077	ZFAT	-	+
ENST00000377838.8	3.6383	487.30426666666665	ZFAT	-	+
ENST00000520727.5	81.8715	487.49626666666666	ZFAT	-	+
ENST00000429442.6	136.527	488.92333333333335	ZFAT	-	+
ENST00000520214.5	140.768	496.5112	ZFAT	-	+
ENST00000523399.5	4.41176	483.11057142857146	ZFAT	-	+
ENST00000649576.1	15.207423333333333	1.2214553333333333	LINC02055	+	-
ENST00000303045.11	0.07482438709677419	0.9394634117647058	COL22A1	-	+
ENST00000438773.4	43.74744285714286	59.252575	TRAPPC9	-	+
ENST00000648948.2	40.42434285714286	59.252575	TRAPPC9	-	+
ENST00000522684.5	200.26454999999999	301.6532272727273	PTK2	-	+
ENST00000696786.1	197.98457	255.71426923076925	PTK2	-	+
ENST00000395218.3	197.09121	305.5118095238095	PTK2	-	+
ENST00000517887.5	197.8744822222222	307.57545454545453	PTK2	-	+
ENST00000521059.5	187.673893	307.57545454545453	PTK2	-	+
ENST00000340930.7	202.9491	288.9226956521739	PTK2	-	+
ENST00000519419.5	178.2904048	309.55595454545454	PTK2	-	+
ENST00000657010.1	1.441655	0.501302	GS1-24F4.2	+	-
ENST00000530337.6	331.244388	354.8875	FDFT1	+	-
ENST00000443614.6	369.653	404.8535	FDFT1	+	-
ENST00000220584.9	406.35375	354.81175	FDFT1	+	-
ENST00000525900.5	416.7845	391.4925	FDFT1	+	-
ENST00000528812.5	337.57459	384.549	FDFT1	+	-
ENST00000622850.3	337.64061	348.22075	FDFT1	+	-
ENST00000530664.5	339.087575	398.6385	FDFT1	+	-
ENST00000525954.5	341.48606666666666	383.6105	FDFT1	+	-
ENST00000528643.5	310.0056666666667	368.08575	FDFT1	+	-
ENST00000324849.9	115.627	97.00755454545455	VPS37A	+	-
ENST00000521829.5	125.52	125.06644	VPS37A	+	-
ENST00000441335.6	0.0	0.0	ADAM7	+	-
ENST00000175238.10	0.0	0.0	ADAM7	+	-
ENST00000380789.5	0.0	0.0	ADAM7	+	-
ENST00000670669.1	0.0	0.0	ENSG00000253100	+	-
ENST00000521463.5	0.0	0.0	NRG1-IT1	+	-
ENST00000520444.5	0.0	0.0	NRG1-IT1	+	-
ENST00000663604.1	2.52811	0.201933	ENSG00000253363	-	+
ENST00000379644.9	195.41226923076923	290.65	HGSNAT	+	-
ENST00000521576.1	215.066275	296.0326	HGSNAT	+	-
ENST00000522175.7	0.0	0.0	POTEA	+	-
ENST00000519951.2	0.0	0.0	POTEA	+	-
ENST00000655977.1	0.0	0.535809	ENSG00000254775	+	-
ENST00000517953.5	0.0	0.0	LINC02842	+	-
ENST00000649904.1	0.0	0.0	ENSG00000285971	-	+
ENST00000522914.1	2.14407	1.4109665	ENSG00000253706	-	+
ENST00000519660.1	0.0	0.0	ENSG00000253416	+	-
ENST00000522123.1	0.0	0.0	ENSG00000253836	-	+
ENST00000666702.1	0.0	0.0	ENSG00000254202	+	-
ENST00000448384.3	5.708574285714286	18.7832	LRRC69	+	-
ENST00000343709.7	9.043933333333333	22.7908	LRRC69	+	-
ENST00000684064.1	12.656276	21.638258823529412	TMEM67	+	-
ENST00000453906.6	12.97043	22.361193749999998	TMEM67	+	-
ENST00000683362.1	12.937958571428572	21.638258823529412	TMEM67	+	-
ENST00000682036.1	12.97043	20.880359411764704	TMEM67	+	-
ENST00000453321.8	13.676154545454546	21.49777117647059	TMEM67	+	-
ENST00000409623.8	13.700636363636363	22.06980588235294	TMEM67	+	-
ENST00000520680.2	13.758236363636364	20.629606111111112	TMEM67	+	-
ENST00000452276.6	13.786290909090908	22.47758125	TMEM67	+	-
ENST00000521517.6	13.786290909090908	22.5033875	TMEM67	+	-
ENST00000430223.7	13.4402	33.94491	NIPAL2	-	+
ENST00000341166.3	9.59439	32.54196363636364	NIPAL2	-	+
ENST00000424843.6	4.81643	21.9602	LRP12	-	+
ENST00000276654.10	3.04762	20.472216666666668	LRP12	-	+
ENST00000654293.1	0.0	0.0	LINC01609	-	+
ENST00000655136.1	0.0	0.0	LINC01609	-	+
ENST00000663639.1	0.0	0.0	LINC01609	-	+
ENST00000522112.6	0.0	111.674	MAL2	+	-
ENST00000655158.1	0.0	0.0	MAL2-AS1	-	+
ENST00000522187.5	111.98433333333334	1.1044166666666666	MAL2-AS1	-	+
ENST00000521048.1	104.76333333333334	0.0	MAL2-AS1	-	+
ENST00000519786.1	0.0	0.31617633333333334	ENSG00000253398	-	+
ENST00000517695.1	0.0	0.0	ENSG00000253561	+	-
ENST00000381196.9	0.0	52.74952702702703	PTPRD	-	+
ENST00000612828.4	5.093536666666667	5.15671135	CNTNAP3B	-	+
ENST00000377561.7	4.39106	5.118352238095238	CNTNAP3B	-	+
ENST00000617422.4	5.256636666666667	4.346925555555556	CNTNAP3B	-	+
ENST00000341990.8	4.611453333333333	4.073250909090909	CNTNAP3B	-	+
ENST00000443024.7	105.31156666666666	151.437	IARS1	-	+
ENST00000375643.7	105.2934909090909	151.437	IARS1	-	+
ENST00000683565.1	102.24151176470588	158.626	IARS1	-	+
ENST00000684557.1	105.5871090909091	159.835	IARS1	-	+
ENST00000683679.1	105.43857575757576	189.679	IARS1	-	+
ENST00000682578.1	102.54458125	189.679	IARS1	-	+
ENST00000683469.1	105.32565757575757	189.679	IARS1	-	+
ENST00000463477.5	0.0	20.197057142857144	PTPRD	-	+
ENST00000664438.1	3.912635	1.44231	ENSG00000226197	+	-
ENST00000380916.9	14.227858333333334	35.283175	ZDHHC21	-	+
ENST00000380701.8	6.219340434782609	9.365499999999999	CCDC171	+	-
ENST00000380548.9	9.536251913043479	13.480583333333334	ADAMTSL1	+	-
ENST00000380545.9	11.09546	13.331616666666667	ADAMTSL1	+	-
ENST00000380249.5	36.155672307692306	74.30206363636364	FOCAD	+	-
ENST00000338382.11	40.38449090909091	74.33638787878787	FOCAD	+	-
ENST00000404796.3	33.653975	2.45399	ENSG00000264545	+	-
ENST00000585267.5	3.184287315	2.323392	CDKN2B-AS1	+	-
ENST00000580576.6	2.0770110288888888	1.948366	CDKN2B-AS1	+	-
ENST00000428597.6	1.5439679471428571	1.6345408000000001	CDKN2B-AS1	+	-
ENST00000640003.1	0.0	0.0	ENSG00000284418	-	+
ENST00000664493.1	0.0	0.0	ENSG00000284418	-	+
ENST00000698399.1	16.31197	13.495745	LINGO2	-	+
ENST00000379992.6	18.5453	16.49832	LINGO2	-	+
ENST00000698400.1	18.865033333333333	11.485824999999998	LINGO2	-	+
ENST00000698401.1	14.97185	11.485824999999998	LINGO2	-	+
ENST00000698402.1	16.58333	15.314433333333332	LINGO2	-	+
ENST00000698403.1	18.865033333333333	8.414076666666666	LINGO2	-	+
ENST00000629369.1	0.640254	0.0	LINC01242	-	+
ENST00000379883.3	25.781	38.40214705882353	RIGI	-	+
ENST00000715270.1	12.9585	38.41565294117647	RIGI	-	+
ENST00000715271.1	12.9585	38.40954117647059	RIGI	-	+
ENST00000681750.1	35.391999999999996	38.41939411764706	ENSG00000288684	-	+
ENST00000679859.1	25.781	45.784371428571426	RIGI	-	+
ENST00000594708.1	4.26233	19.729026666666666	SMC5-DT	-	+
ENST00000685052.1	3.4963949999999997	1.41206	SMC5-DT	-	+
ENST00000357533.7	0.0	0.907766625	TRPM3	-	+
ENST00000341700.7	30.8425	43.96921666666667	GNA14	-	+
ENST00000687386.1	1.7781875	0.0	NTRK2	+	-
ENST00000669870.1	7.10727	28.7342	LINC02893	-	+
ENST00000375835.9	0.159664	0.3225852727272727	SHC3	-	+
ENST00000395211.6	2.050060625	51.29496	TMOD1	+	-
ENST00000259365.9	2.1318951250000002	51.29786	TMOD1	+	-
ENST00000259455.4	0.0	5.576744687500001	GABBR2	-	+
ENST00000652827.1	0.0	0.013103275	ENSG00000237461	-	+
ENST00000655615.1	0.6867243333333333	0.017813066666666665	STX17-DT	-	+
ENST00000277225.10	7.14136	41.702333333333335	ZNF462	+	-
ENST00000374530.8	20.862366666666667	187.20159999999998	PALM2AKAP2	+	-
ENST00000302798.7	23.577783333333333	235.56074999999998	PALM2AKAP2	+	-
ENST00000646338.1	0.5434734999999999	0.0	ENSG00000228714	-	+
ENST00000373624.6	12.3091	114.80309047619048	DENND1A	-	+
ENST00000394215.7	11.41	105.77195565217392	DENND1A	-	+
ENST00000373620.7	11.41	115.07778	DENND1A	-	+
ENST00000373618.1	10.3358	113.12555611111111	DENND1A	-	+
ENST00000356521.9	139.81775	156.04738	ZNG1A	-	+
ENST00000377400.8	135.46335	160.76024	ZNG1A	-	+
ENST00000314367.14	133.49068181818183	161.39818	ZNG1A	-	+
ENST00000613508.4	146.2694125	190.956	ZNG1A	-	+
ENST00000382447.8	150.50081111111112	191.3156	ZNG1A	-	+
ENST00000432829.7	41.0422	189.93425106382978	DOCK8	+	-
